objectID,isHighlight,accessionNumber,accessionYear,isPublicDomain,primaryImage,primaryImageSmall,additionalImages,constituents,department,objectName,title,culture,period,dynasty,reign,portfolio,artistRole,artistPrefix,artistDisplayName,artistDisplayBio,artistSuffix,artistAlphaSort,artistNationality,artistBeginDate,artistEndDate,artistGender,artistWikidata_URL,artistULAN_URL,objectDate,objectBeginDate,objectEndDate,medium,dimensions,measurements,creditLine,geographyType,city,state,county,country,region,subregion,locale,locus,excavation,river,classification,rightsAndReproduction,linkResource,metadataDate,repository,objectURL,tags,objectWikidata_URL,isTimelineWork,GalleryNumber
1132,False,50.145.366,1950,True,https://images.metmuseum.org/CRDImages/ad/original/148997.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/148997.jpg,[],,The American Wing,Candelabrum,Candelabrum,British,,,,,,,,,,,,,,,,,ca. 1790,1787,1790,"Blown glass, brass",H. 24 3/4 in. (62.9 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 62.9}}]","Bequest of Mary Stillman Harkness, 1950",Made in,,,,England,,,,,,,,,,2021-04-06T04:41:04.967Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1132,,,False,
1133,False,50.145.367,1950,True,https://images.metmuseum.org/CRDImages/ad/original/148997.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/148997.jpg,[],,The American Wing,Candelabrum,Candelabrum,British,,,,,,,,,,,,,,,,,ca. 1790,1787,1790,"Blown glass, brass",H. 24 1/2 in. (62.2 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 62.2}}]","Bequest of Mary Stillman Harkness, 1950",Made in,,,,England,,,,,,,,,,2021-04-06T04:41:04.967Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1133,,,False,
1134,False,50.145.368,1950,False,,,[],,The American Wing,Candelabrum,Candelabrum,British,,,,,,,,,,,,,,,,,19th century,1800,1900,"Blown glass, brass",H. 20 1/2 in. (52.1 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 52.1}}]","Bequest of Mary Stillman Harkness, 1950",Made in,,,,England,,,,,,,,,,2021-04-06T04:41:04.967Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1134,,,False,
1135,False,50.145.369,1950,False,,,[],,The American Wing,Candelabrum,Candelabrum,British,,,,,,,,,,,,,,,,,19th century,1800,1900,"Blown glass, brass",H. 19 3/4 in. (50.2 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 50.2}}]","Bequest of Mary Stillman Harkness, 1950",Made in,,,,England,,,,,,,,,,2021-04-06T04:41:04.967Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1135,,,False,
1136,False,54.172.1,1954,True,https://images.metmuseum.org/CRDImages/ad/original/158335.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/158335.jpg,[],,The American Wing,Candelabrum,Candelabrum,,,,,,,,,,,,,,,,,,1810–20,1810,1820,Gilt bronze,H. 30 15/16 in. (78.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 78.5814}}]","Rogers Fund, 1954",Made in,,,,France,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1136,"[{'term': 'Angels', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300379004', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q235113'}]",https://www.wikidata.org/wiki/Q116372537,False,738
1137,False,54.172.2,1954,True,https://images.metmuseum.org/CRDImages/ad/original/158336.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/158336.jpg,[],,The American Wing,Candelabrum,Candelabrum,,,,,,,,,,,,,,,,,,1810–20,1810,1820,Gilt bronze,H. 30 15/16 in. (78.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 78.5814}}]","Rogers Fund, 1954",Made in,,,,France,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1137,"[{'term': 'Angels', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300379004', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q235113'}]",https://www.wikidata.org/wiki/Q116372536,False,738
1138,False,67.262.9,1967,True,https://images.metmuseum.org/CRDImages/ad/original/188798.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/188798.jpg,[],,The American Wing,Candelabrum,Candelabrum,,,,,,,,,,,,,,,,,,ca. 1836,1833,1836,"Gilt bronze, marble",6 7/8 x 5 3/8 x 4 1/16 in. (17.5 x 13.7 x 10.3 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 10.3, 'Height': 17.5, 'Width': 13.6525}}]","Gift of John C. Cattus, 1967",,,,,,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1138,,https://www.wikidata.org/wiki/Q116372538,False,738
1139,False,67.262.10,1967,True,https://images.metmuseum.org/CRDImages/ad/original/188799.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/188799.jpg,[],,The American Wing,Candelabrum,Candelabrum,,,,,,,,,,,,,,,,,,ca. 1836,1833,1836,"Gilt bronze, marble",6 7/8 x 5 3/8 x 4 1/16 in. (17.5 x 13.7 x 10.3 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 10.3, 'Height': 17.4625, 'Width': 13.7}}]","Gift of John C. Cattus, 1967",,,,,,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1139,,https://www.wikidata.org/wiki/Q116372534,False,738
1140,False,69.205.1,1969,True,https://images.metmuseum.org/CRDImages/ad/original/192330.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/192330.jpg,[],,The American Wing,Candelabrum,Candelabrum,,,,,,,,,,,,,,,,,,ca. 1830,1827,1830,Sheffield silver plate,22 7/8 x 20 3/16 in. (58.1 x 51.3 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 58.1, 'Width': 51.2764}}]","Gift of Mr. and Mrs. William Katzenbach, 1969",Made in,,,,England,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1140,,https://www.wikidata.org/wiki/Q116372533,False,774
1141,False,69.205.2,1969,True,https://images.metmuseum.org/CRDImages/ad/original/192331.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/192331.jpg,[],,The American Wing,Candelabrum,Candelabrum,,,,,,,,,,,,,,,,,,ca. 1830,1827,1830,Silver plate on copper,22 7/8 x 20 3/16 in. (58.1 x 51.3 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 58.1026, 'Width': 51.3}}]","Gift of Mr. and Mrs. William Katzenbach, 1969",Made in,,,,England,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1141,,https://www.wikidata.org/wiki/Q116372529,False,774
1142,False,1974.214.24,1974,False,,,[],"[{'constituentID': 161949, 'role': 'Maker', 'name': 'Gorham Manufacturing Company', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500331814', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q48386771', 'gender': ''}]",The American Wing,Candelabrum,Candelabrum,American,,,,,Maker,,Gorham Manufacturing Company,"American, Providence, Rhode Island, 1831–present",,Gorham Manufacturing Company,American,1831,9999,,https://www.wikidata.org/wiki/Q48386771,http://vocab.getty.edu/page/ulan/500331814,1901,1901,1901,Silver,"Overall: 19 7/8 x 16 1/8 in. (50.5 x 41 cm); 144 oz. 19 dwt. (4508.5 g)
Base: H. 11 3/4 in. (29.8 cm); 41 oz. 3 dwt. (1280.9 g)
Branches: H. 10 in. (25.4 cm); 103 oz. 15 dwt. (3227.6 g)","[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 50.4826, 'Weight': 4.5085, 'Width': 40.9576}}, {'elementName': 'Other', 'elementDescription': 'Branches', 'elementMeasurements': {'Height': 25.4001, 'Weight': 3.2276}}, {'elementName': 'Other', 'elementDescription': 'Base', 'elementMeasurements': {'Height': 29.8451, 'Weight': 1.2809}}]","Gift of Mr. and Mrs. Hugh J. Grant, 1974",Made in,Providence,Rhode Island,,United States,New England,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1142,,https://www.wikidata.org/wiki/Q116390461,False,774
1143,False,1974.214.25,1974,False,,,[],"[{'constituentID': 161949, 'role': 'Maker', 'name': 'Gorham Manufacturing Company', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500331814', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q48386771', 'gender': ''}]",The American Wing,Candelabrum,Candelabrum,American,,,,,Maker,,Gorham Manufacturing Company,"American, Providence, Rhode Island, 1831–present",,Gorham Manufacturing Company,American,1831,9999,,https://www.wikidata.org/wiki/Q48386771,http://vocab.getty.edu/page/ulan/500331814,1901,1901,1901,Silver,"Overall: 19 3/4 x 16 1/4 in. (50.2 x 41.3 cm); 136 oz. 3 dwt. (4235.8 g)
Base: H. 11 5/8 in. (29.5 cm); 42 oz. 2 dwt. (1309 g)
Branches: H. 9 13/16 in. (24.9 cm); 94 oz. 2 dwt. (2926.8 g)","[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 50.1651, 'Weight': 4.2358, 'Width': 41.2751}}, {'elementName': 'Other', 'elementDescription': 'Branches', 'elementMeasurements': {'Height': 24.9238, 'Weight': 2.9268}}, {'elementName': 'Other', 'elementDescription': 'Base', 'elementMeasurements': {'Height': 29.5276, 'Weight': 1.309}}]","Gift of Mr. and Mrs. Hugh J. Grant, 1974",Made in,Providence,Rhode Island,,United States,New England,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1143,,https://www.wikidata.org/wiki/Q116390463,False,774
1144,False,69.121.1,1969,False,,,[],"[{'constituentID': 1244, 'role': 'Maker', 'name': 'Possibly T. G. Hawkes and Company', 'constituentULAN_URL': '', 'constituentWikidata_URL': '', 'gender': ''}]",The American Wing,Candelabrum,Candelabrum,American,,,,,Maker,Possibly,T. G. Hawkes and Company,,,Hawkes and Company T. G.,American,,9999,,,,1880–90,1880,1890,Cut blown glass,11 1/2 x 9 1/4 in. (29.2 x 23.5 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 29.2, 'Width': 23.5}}]","Purchase, The Edgar J. Kaufmann Foundation Gift, 1969",Made in,Corning,New York,,United States,Mid-Atlantic,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1144,,https://www.wikidata.org/wiki/Q116372530,False,774
1145,False,69.121.2,1969,False,,,[],"[{'constituentID': 1244, 'role': 'Maker', 'name': 'Possibly T. G. Hawkes and Company', 'constituentULAN_URL': '', 'constituentWikidata_URL': '', 'gender': ''}]",The American Wing,Candelabrum,Candelabrum,American,,,,,Maker,Possibly,T. G. Hawkes and Company,,,Hawkes and Company T. G.,American,,9999,,,,1880–90,1880,1890,Cut blown glass,11 1/4 x 9 1/4 in. (28.6 x 23.5 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 28.6, 'Width': 23.5}}]","Purchase, The Edgar J. Kaufmann Foundation Gift, 1969",Made in,Corning,New York,,United States,Mid-Atlantic,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1145,,https://www.wikidata.org/wiki/Q116372531,False,774
1146,False,67.14.1,1967,False,,,[],"[{'constituentID': 1306, 'role': 'Maker', 'name': 'N. Hooper', 'constituentULAN_URL': '', 'constituentWikidata_URL': '', 'gender': ''}]",The American Wing,Candelabrum,Candelabrum,American,,,,,Maker,,N. Hooper,,,"Hooper, N.",American,,9999,,,,1800–1900,1800,1900,Gilt bronze,19 3/4 x 15 1/4 in. (50.2 x 38.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 50.2, 'Width': 38.7351}}]","Rogers Fund, 1967",Made in,Boston,Massachusetts,,United States,New England,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1146,,https://www.wikidata.org/wiki/Q116390464,False,774
1147,False,67.14.2,1967,False,,,[],"[{'constituentID': 1306, 'role': 'Maker', 'name': 'N. Hooper', 'constituentULAN_URL': '', 'constituentWikidata_URL': '', 'gender': ''}]",The American Wing,Candelabrum,Candelabrum,American,,,,,Maker,,N. Hooper,,,"Hooper, N.",American,,9999,,,,1800–1900,1800,1900,Gilt bronze,19 1/2 x 15 3/4 in. (49.5 x 40 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 49.5, 'Width': 40.0051}}]","Rogers Fund, 1967",Made in,Boston,Massachusetts,,United States,New England,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1147,,https://www.wikidata.org/wiki/Q116390465,False,774
1148,False,Inst.68.8.11,1968,False,,,[],"[{'constituentID': 1131, 'role': 'Retailer', 'name': 'Henry Kellam Hancock', 'constituentULAN_URL': '', 'constituentWikidata_URL': '', 'gender': ''}]",The American Wing,Furniture hardware,Furniture Hardware,,,,,,Retailer,,Henry Kellam Hancock,1816–1851,,"Hancock, Henry Kellam",,1816,1851,,,,1820–30,1820,1830,Gilt brass,"Candle arm: W. 7 3/4 in. (19.7 cm)
Backplate: W. 2 1/8 in. (5.4 cm)","[{'elementName': 'Overall', 'elementDescription': 'Candle arm', 'elementMeasurements': {'Width': 19.685}}, {'elementName': 'Overall', 'elementDescription': 'Backplate', 'elementMeasurements': {'Width': 5.3975}}]","Gift of Mrs. Edward Hunting Smith, 1968",Possibly made in,,,,France,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1148,,https://www.wikidata.org/wiki/Q116390466,False,774
1149,False,"Inst.68.8.10a, b",1968,True,https://images.metmuseum.org/CRDImages/ad/original/ADA2737.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/ADA2737.jpg,"['https://images.metmuseum.org/CRDImages/ad/original/DP232781.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/198418.jpg']","[{'constituentID': 1131, 'role': 'Retailer', 'name': 'Henry Kellam Hancock', 'constituentULAN_URL': '', 'constituentWikidata_URL': '', 'gender': ''}]",The American Wing,Furniture hardware,Furniture Hardware,,,,,,Retailer,,Henry Kellam Hancock,1816–1851,,"Hancock, Henry Kellam",,1816,1851,,,,1820–30,1820,1830,Gilt brass,"Cup (a): H. 2 5/8 (6.7 cm)
Arm (a): W. 11 1/2 in. (29.2 cm)
b: Diam. 2 in. (5.1 cm)","[{'elementName': 'Other', 'elementDescription': 'b', 'elementMeasurements': {'Diameter': 5.08}}, {'elementName': 'Overall', 'elementDescription': 'a', 'elementMeasurements': {'Height': 6.6675, 'Width': 29.2101}}]","Gift of Mrs. Edward Hunting Smith, 1968",Possibly made in,,,,France,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1149,,https://www.wikidata.org/wiki/Q116373504,False,774
1150,False,"34.100.40a, b",1934,True,https://images.metmuseum.org/CRDImages/ad/original/97375.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/97375.jpg,['https://images.metmuseum.org/CRDImages/ad/original/ADA149.jpg'],,The American Wing,Candle box,Candle Box,American,,,,,,,,,,,,,,,,,1783,1783,1783,Pine,6 1/2 x 15 x 9 1/2 in. (16.5 x 38.1 x 24.1 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 24.1, 'Height': 16.5, 'Width': 38.1001}}]","Gift of Mrs. Robert W. de Forest, 1933",Made in,,Pennsylvania,Berks County,United States,Mid-Atlantic,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1150,"[{'term': 'Flowers', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300132399', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q506'}]",https://www.wikidata.org/wiki/Q116372514,False,774
1151,False,"34.100.41a, b",1934,True,https://images.metmuseum.org/CRDImages/ad/original/DP255528.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP255528.jpg,['https://images.metmuseum.org/CRDImages/ad/original/97151.jpg'],,The American Wing,Candle box,Candle Box,American,,,,,,,,,,,,,,,,,1800–1830,1800,1830,White pine,5 5/8 x 12 x 6 1/4 in. (14.3 x 30.5 x 15.9 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 15.875, 'Height': 14.3, 'Width': 30.5}}]","Gift of Mrs. Robert W. de Forest, 1933",Made in,,Pennsylvania,,United States,Mid-Atlantic,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1151,"[{'term': 'Grapes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300379338', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q10978'}, {'term': 'Strawberries', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300375414', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q745'}]",https://www.wikidata.org/wiki/Q116372508,False,774
1152,False,"Inst.68.8.12a, b",1968,False,,,[],"[{'constituentID': 1131, 'role': 'Retailer', 'name': 'Henry Kellam Hancock', 'constituentULAN_URL': '', 'constituentWikidata_URL': '', 'gender': ''}]",The American Wing,Furniture hardware,Furniture Hardware,,,,,,Retailer,,Henry Kellam Hancock,1816–1851,,"Hancock, Henry Kellam",,1816,1851,,,,1820–30,1820,1830,Gilt brass,H. 2 5/8 in. (6.7 cm); Diam. 1 5/8 in. (4.1 cm),"[{'elementName': 'Other', 'elementDescription': None, 'elementMeasurements': {'Diameter': 4.1275, 'Height': 6.6675}}]","Gift of Mrs. Edward Hunting Smith, 1968",Possibly made in,,,,France,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1152,,https://www.wikidata.org/wiki/Q116390467,False,774
1153,False,24.109.38a–c,1924,True,https://images.metmuseum.org/CRDImages/ad/original/DP147840.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP147840.jpg,['https://images.metmuseum.org/CRDImages/ad/original/DP251735.jpg'],"[{'constituentID': 1307, 'role': 'Maker', 'name': 'Joseph Lownes', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500330248', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q95456511', 'gender': ''}]",The American Wing,Candlestick,Candle Holder,American,,,,,Maker,,Joseph Lownes,1758–1820,,"Lownes, Joseph",American,1758,1820,,https://www.wikidata.org/wiki/Q95456511,http://vocab.getty.edu/page/ulan/500330248,1790–1810,1790,1810,"Silver, steel","Overall: 5 1/16 x 9 5/8 x 4 3/4 in. (12.9 x 24.4 x 12.1 cm); 17 oz. 17 dwt. (556.5 g)
Stand with only attached parts (without bobeche): H. 4 3/4 in. (12.1 cm); 14 oz. 9 dwt. (449.2 g)
Bobeche: 3/4 x 2 11/16 in. (1.9 x 6.8 cm); 1 oz. 9 dwt. (44.7 g)
Extinguisher / Douter: 3 x 1 1/4 in. (7.6 x 3.2 cm); 14 dwt. (21.8 g)
Snuffers: 7/8 x 5 3/16 in. (2.2 x 13.2 cm); 1 oz. 3 dwt. (40.8 g)","[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 12.065, 'Height': 12.8588, 'Weight': 0.5565, 'Width': 24.4}}, {'elementName': 'Other', 'elementDescription': 'Snuffers', 'elementMeasurements': {'Height': 2.2225, 'Length': 13.1763, 'Weight': 0.0408}}, {'elementName': 'Other', 'elementDescription': 'Extinguisher / Douter', 'elementMeasurements': {'Diameter': 3.175, 'Height': 7.62, 'Weight': 0.0218}}, {'elementName': 'Other', 'elementDescription': 'Bobeche', 'elementMeasurements': {'Diameter': 6.8263, 'Height': 1.905, 'Weight': 0.0447}}, {'elementName': 'Other', 'elementDescription': 'Stand with only attached parts (w/out bobeche)', 'elementMeasurements': {'Height': 12.065, 'Weight': 0.4492}}]","Bequest of Charles Allen Munn, 1924",Made in,Philadelphia,Pennsylvania,,United States,Mid-Atlantic,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1153,,https://www.wikidata.org/wiki/Q116372516,False,704
1154,False,10.125.598m,1910,True,https://images.metmuseum.org/CRDImages/ad/original/13365.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/13365.jpg,[],,The American Wing,Candle mold,Candle Mold,,,,,,,,,,,,,,,,,,1800–1830,1800,1830,Tin,H. 10 1/2 in. (26.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 26.6701}}]","Gift of Mrs. Russell Sage, 1909",,,,,,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1154,,https://www.wikidata.org/wiki/Q116372512,False,774
1155,False,10.125.598o,1910,True,https://images.metmuseum.org/CRDImages/ad/original/13382.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/13382.jpg,[],,The American Wing,Candle mold,Candle Mold,,,,,,,,,,,,,,,,,,1700–1900,1700,1900,Tin,H. 11 in. (27.9 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 27.9401}}]","Gift of Mrs. Russell Sage, 1909",,,,,,,,,,,,,,,2023-02-17T04:46:36.147Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1155,,https://www.wikidata.org/wiki/Q116390468,False,774
1156,False,11.60.129,1911,True,https://images.metmuseum.org/CRDImages/ad/original/10375.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/10375.jpg,[],,The American Wing,Candle shade,Candle Shade,American,,,,,,,,,,,,,,,,,1770–1800,1770,1800,Free-blown glass,H. 21 1/2 in. (54.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 54.6}}]","Bequest of Maria P. James, 1910",Probably made in,,,,United States,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1156,,https://www.wikidata.org/wiki/Q116372525,False,774
1157,False,11.60.130,1911,True,https://images.metmuseum.org/CRDImages/ad/original/10375.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/10375.jpg,[],,The American Wing,Candle shade,Candle Shade,American,,,,,,,,,,,,,,,,,1770–1800,1770,1800,Free-blown glass,H. 21 1/2 in. (54.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 54.6}}]","Bequest of Maria P. James, 1910",Probably made in,,,,United States,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1157,,https://www.wikidata.org/wiki/Q116372527,False,774
1158,False,10.125.434,1910,True,https://images.metmuseum.org/CRDImages/ad/original/12853.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/12853.jpg,[],,The American Wing,Candle snuffer,Candle Snuffer,,,,,,,,,,,,,,,,,,1700–1800,1700,1800,Iron,H. 7 in. (17.8 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 17.78}}]","Gift of Mrs. Russell Sage, 1909",,,,,,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1158,,https://www.wikidata.org/wiki/Q116390469,False,774
1161,False,10.125.149,1910,True,https://images.metmuseum.org/CRDImages/ad/original/17654.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/17654.jpg,[],,The American Wing,Candle stand,Candlestand,American,,,,,,,,,,,,,,,,,1795–1805,1795,1805,"Mahogany, birch",28 1/2 x 17 1/2 x 17 1/2 in. (72.4 x 44.5 x 44.5 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 44.4501, 'Height': 72.4, 'Width': 44.5}}]","Gift of Mrs. Russell Sage, 1909",Made in,Salem,Massachusetts,,United States,New England,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1161,,https://www.wikidata.org/wiki/Q116372515,False,774
1162,False,10.125.433,1910,True,https://images.metmuseum.org/CRDImages/ad/original/17273.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/17273.jpg,[],,The American Wing,Candle stand,Candlestand,,,,,,,,,,,,,,,,,,1700–1730,1700,1730,"Brass, iron",H. 65 in. (165.1 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 165.1003}}]","Gift of Mrs. Russell Sage, 1909",,,,,,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1162,,https://www.wikidata.org/wiki/Q116372513,False,774
1163,False,10.125.436,1910,False,,,[],,The American Wing,Candle stand,Candlestand,,,,,,,,,,,,,,,,,,1700–1800,1700,1800,"Brass, iron",H. 68 in. (172.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 172.7203}}]","Gift of Mrs. Russell Sage, 1909",,,,,,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1163,,https://www.wikidata.org/wiki/Q116390471,False,774
1165,False,10.125.631,1910,True,https://images.metmuseum.org/CRDImages/ad/original/17301.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/17301.jpg,[],,The American Wing,Candle stand,Candlestand,American,,,,,,,,,,,,,,,,,1700–1800,1700,1800,Maple,32 x 14 in. (81.3 x 35.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 81.3, 'Width': 35.5601}}]","Gift of Mrs. Russell Sage, 1909",Made in,,,,United States,,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1165,,https://www.wikidata.org/wiki/Q116372517,False,774
1167,False,34.100.17,1934,True,https://images.metmuseum.org/CRDImages/ad/original/97124.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/97124.jpg,[],,The American Wing,Candle stand,Candlestand,American,,,,,,,,,,,,,,,,,ca. 1725,1722,1725,"Pine, ash, cherry",29 1/4 x 16 3/4 x 16 3/4 in. (74.3 x 42.5 x 42.5 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 42.5451, 'Height': 74.3, 'Width': 42.5}}]","Gift of Mrs. Robert W. de Forest, 1933",Made in,,Pennsylvania,,United States,Mid-Atlantic,,,,,,,,,2021-04-06T04:41:04.967Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/1167,,,False,
